,car_name,brand,model,Age_of_vehicle,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,avg_cost_price
2531,Renault Duster,Renault,Duster,11,100000.0,Individual,Diesel,Manual,20.46,1461.0,83.8,5.0,4.0,14.16888888888889
2535,Hyundai Grand,Hyundai,Grand,9,82530.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,4.9,7.071195054945055
2538,Hyundai i20,Hyundai,i20,12,23000.0,Dealer,Petrol,Manual,18.5,1197.0,80.0,5.0,3.4,10.565
2539,Maruti Alto,Maruti,Alto,4,7602.0,Dealer,Petrol,Automatic,23.95,998.0,67.05,5.0,4.25,4.112027027027027
2540,Maruti Vitara,Maruti,Vitara,6,77665.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,8.5,10.815
2542,Mahindra Thar,Mahindra,Thar,5,11000.0,Dealer,Diesel,Manual,18.06,2523.0,63.0,7.0,7.71,15.605
2543,Hyundai Santro,Hyundai,Santro,13,35000.0,Dealer,LPG,Manual,13.45,1086.0,62.1,5.0,2.3,6.399390243902439
2545,Toyota Innova,Toyota,Innova,12,108800.0,Dealer,Diesel,Manual,12.8,2494.0,102.0,7.0,5.95,24.861428571428572
2546,Maruti Alto,Maruti,Alto,15,30000.0,Dealer,Petrol,Manual,19.7,796.0,46.3,5.0,1.75,4.112027027027027
2547,Volkswagen Polo,Volkswagen,Polo,11,38000.0,Dealer,Diesel,Manual,22.07,1199.0,73.9,5.0,2.95,9.283830409356725
2548,Maruti Swift Dzire,Maruti,Swift Dzire,8,86000.0,Dealer,Diesel,Manual,26.59,1248.0,74.0,5.0,6.75,8.329472891566265
2549,Hyundai Verna,Hyundai,Verna,5,18000.0,Dealer,Diesel,Manual,22.0,1582.0,126.2,5.0,11.5,14.583057553956834
2550,Volkswagen Polo,Volkswagen,Polo,5,27000.0,Dealer,Petrol,Automatic,17.21,1197.0,103.5,5.0,8.75,9.2
2552,MG Hector,MG,Hector,4,9293.0,Dealer,Petrol,Automatic,13.96,1451.0,141.0,5.0,16.3,18.764666666666667
2557,Volkswagen Polo,Volkswagen,Polo,8,65817.0,Dealer,Diesel,Manual,20.14,1498.0,88.8,5.0,5.8,9.283830409356725
2558,Maruti Wagon R,Maruti,Wagon R,10,50287.0,Dealer,Petrol,Manual,20.51,998.0,67.04,5.0,3.6,6.185586145648313
2559,Hyundai Creta,Hyundai,Creta,4,25000.0,Individual,Diesel,Manual,20.5,1582.0,126.2,5.0,15.0,16.11
2564,Hyundai i20,Hyundai,i20,7,75000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5.0,5.25,10.565
2567,Hyundai i20,Hyundai,i20,10,130000.0,Individual,Diesel,Manual,21.9,1396.0,88.76,5.0,4.0,11.26
2568,Renault KWID,Renault,KWID,6,54000.0,Dealer,Petrol,Automatic,24.04,999.0,67.0,5.0,3.45,5.27
2569,Mahindra Marazzo,Mahindra,Marazzo,5,40000.0,Dealer,Diesel,Manual,17.3,1497.0,121.0,7.0,10.55,14.825
2570,Maruti Alto,Maruti,Alto,6,9210.0,Dealer,Petrol,Manual,24.7,796.0,47.3,5.0,3.1,4.095
2571,Maruti Swift Dzire,Maruti,Swift Dzire,11,20699.0,Dealer,Diesel,Manual,23.4,1248.0,74.0,5.0,4.75,8.329472891566265
2572,Maruti Ignis,Maruti,Ignis,5,25000.0,Individual,Petrol,Manual,20.89,1197.0,81.8,5.0,5.76,7.1
2575,Maruti Celerio,Maruti,Celerio,4,18000.0,Dealer,Petrol,Manual,23.1,998.0,67.04,5.0,4.45,5.983255208333333
2576,Mahindra Bolero,Mahindra,Bolero,20,120000.0,Individual,Diesel,Manual,13.6,2523.0,63.0,7.0,1.0,9.77
2577,Volkswagen Polo,Volkswagen,Polo,9,70000.0,Dealer,Petrol,Manual,16.47,1198.0,74.0,5.0,4.6,9.283830409356725
2578,Maruti Wagon R,Maruti,Wagon R,9,101200.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5.0,3.8,6.42
2579,Mahindra Scorpio,Mahindra,Scorpio,7,35000.0,Dealer,Diesel,Manual,15.4,2179.0,120.0,8.0,11.5,17.309853556485354
2582,Hyundai i20,Hyundai,i20,8,42000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,4.99,10.810042134831459
2583,Maruti Alto,Maruti,Alto,13,50000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5.0,1.4,4.112027027027027
2584,Ford Figo,Ford,Figo,12,55500.0,Dealer,Diesel,Manual,20.0,1399.0,68.05,5.0,2.75,9.625
2587,Honda City,Honda,City,20,177000.0,Dealer,Petrol,Manual,11.7,1343.0,100.0,5.0,1.0,15.0
2592,Skoda Rapid,Skoda,Rapid,9,29000.0,Dealer,Petrol,Manual,15.0,1598.0,105.0,5.0,4.9,12.405
2594,Maruti Ciaz,Maruti,Ciaz,7,94400.0,Individual,Diesel,Manual,28.09,1248.0,88.5,5.0,5.95,11.595719424460432
2596,Datsun RediGO,Datsun,RediGO,5,15000.0,Individual,Petrol,Manual,22.7,799.0,53.64,5.0,3.4,4.31
2597,Volkswagen Polo,Volkswagen,Polo,7,30000.0,Dealer,Petrol,Manual,16.2,1199.0,74.0,5.0,5.3,9.2
2599,Hyundai Grand,Hyundai,Grand,5,15914.0,Dealer,Petrol,Manual,18.9,1197.0,81.86,5.0,5.1,7.24
2600,Mahindra XUV500,Mahindra,XUV500,8,72000.0,Dealer,Diesel,Manual,15.1,2179.0,140.0,7.0,8.8,20.0
2604,Hyundai Verna,Hyundai,Verna,11,32472.0,Dealer,Petrol,Manual,17.01,1591.0,121.3,5.0,4.48,13.505
2605,Honda City,Honda,City,7,57116.0,Dealer,Petrol,Manual,17.4,1497.0,117.3,5.0,6.65,14.945
2607,Hyundai Venue,Hyundai,Venue,3,3200.0,Dealer,Petrol,Automatic,18.15,998.0,118.35,5.0,12.4,11.073431372549019
2608,Volkswagen Polo,Volkswagen,Polo,5,15000.0,Individual,Petrol,Manual,18.78,999.0,75.0,5.0,5.95,8.65
2610,Hyundai Venue,Hyundai,Venue,4,16000.0,Dealer,Petrol,Manual,18.27,998.0,118.35,5.0,9.75,10.815
2612,Hyundai Elantra,Hyundai,Elantra,10,80000.0,Dealer,Diesel,Manual,22.7,1582.0,126.24,5.0,7.0,23.875
2613,Toyota Innova,Toyota,Innova,15,125000.0,Individual,Diesel,Manual,12.8,2494.0,102.0,8.0,4.5,24.861428571428572
2615,Hyundai Verna,Hyundai,Verna,4,6500.0,Individual,Petrol,Manual,17.1,1591.0,121.3,5.0,10.35,13.505
2616,Hyundai i20,Hyundai,i20,10,7268.0,Trustmark Dealer,Petrol,Manual,18.5,1197.0,82.85,5.0,4.45,10.565
2617,Maruti Ertiga,Maruti,Ertiga,10,41000.0,Dealer,Petrol,Manual,16.02,1373.0,93.7,7.0,5.85,10.615
2621,Renault KWID,Renault,KWID,7,37250.0,Dealer,Petrol,Manual,25.17,799.0,53.3,5.0,3.25,5.067586206896552
2622,Honda Civic,Honda,Civic,15,61000.0,Dealer,Petrol,Manual,13.5,1799.0,130.0,5.0,2.45,23.07320754716981
2624,Maruti Ertiga,Maruti,Ertiga,8,76000.0,Dealer,Diesel,Manual,24.52,1248.0,88.5,7.0,7.7,10.45789156626506
2626,Hyundai Grand,Hyundai,Grand,7,21000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,4.8,7.071195054945055
2627,Volkswagen Polo,Volkswagen,Polo,10,60000.0,Individual,Petrol,Manual,16.47,1198.0,73.9,5.0,3.5,9.49
2628,Hyundai Verna,Hyundai,Verna,4,23150.0,Dealer,Diesel,Automatic,19.08,1582.0,126.2,5.0,13.85,14.583057553956834
2630,Honda City,Honda,City,8,66996.0,Dealer,Petrol,Manual,17.4,1497.0,117.6,5.0,6.75,15.0
2631,Maruti Alto,Maruti,Alto,7,13000.0,Individual,Petrol,Manual,23.95,998.0,67.05,5.0,2.99,4.112027027027027
2632,Maruti Baleno,Maruti,Baleno,6,17865.0,Dealer,Petrol,Manual,21.4,1197.0,83.1,5.0,6.77,8.78
2633,Maruti Vitara,Maruti,Vitara,6,67000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,8.0,10.815
2634,Maruti Ertiga,Maruti,Ertiga,6,65000.0,Dealer,Diesel,Manual,24.52,1248.0,88.5,7.0,10.0,10.45789156626506
2635,Tata Nexon,Tata,Nexon,5,12000.0,Dealer,Diesel,Manual,21.5,1497.0,108.5,5.0,8.85,12.96
2636,Renault Duster,Renault,Duster,9,67647.0,Dealer,Diesel,Manual,19.87,1461.0,83.8,5.0,5.75,14.16888888888889
2637,Hyundai Grand,Hyundai,Grand,6,36643.0,Dealer,Diesel,Manual,24.0,1186.0,73.97,5.0,5.55,7.071195054945055
2638,Maruti Wagon R,Maruti,Wagon R,4,7800.0,Dealer,Petrol,Manual,21.5,1197.0,81.8,5.0,5.45,6.3
2639,Hyundai i20,Hyundai,i20,10,70000.0,Dealer,Petrol,Manual,18.5,1197.0,80.0,5.0,4.1,10.810042134831459
2640,Honda City,Honda,City,9,117000.0,Dealer,Diesel,Manual,25.1,1498.0,98.6,5.0,6.91,16.255
2641,Honda City,Honda,City,9,39000.0,Dealer,Diesel,Manual,25.1,1498.0,98.6,5.0,7.25,16.2
2642,Maruti Baleno,Maruti,Baleno,5,9600.0,Dealer,Petrol,Automatic,19.56,1197.0,81.8,5.0,8.25,8.89
2643,Mahindra XUV500,Mahindra,XUV500,8,76000.0,Dealer,Diesel,Manual,16.0,1997.0,140.0,7.0,7.76,20.0
2644,Maruti Swift Dzire,Maruti,Swift Dzire,6,81000.0,Dealer,Petrol,Manual,20.85,1197.0,83.14,5.0,6.25,8.75
2645,Maruti Swift Dzire,Maruti,Swift Dzire,12,35000.0,Dealer,Petrol,Manual,17.5,1298.0,85.8,5.0,3.5,8.329472891566265
2646,Maruti Ciaz,Maruti,Ciaz,7,49411.0,Individual,Diesel,Manual,28.09,1248.0,88.5,5.0,7.31,11.595719424460432
2647,Hyundai Santro,Hyundai,Santro,4,20660.0,Dealer,CNG,Manual,30.48,1086.0,58.0,5.0,5.65,6.67
2649,Volkswagen Polo,Volkswagen,Polo,9,51200.0,Dealer,Diesel,Manual,22.07,1199.0,73.9,5.0,5.35,9.283830409356725
2651,Maruti Alto,Maruti,Alto,7,23774.0,Dealer,Petrol,Manual,23.95,998.0,67.05,5.0,3.35,4.112027027027027
2652,Hyundai Verna,Hyundai,Verna,10,51000.0,Dealer,Diesel,Automatic,22.32,1582.0,126.32,5.0,5.5,14.583057553956834
2653,Maruti Ciaz,Maruti,Ciaz,7,86000.0,Dealer,Diesel,Manual,28.09,1248.0,88.5,5.0,6.8,11.595719424460432
2654,Maruti Alto,Maruti,Alto,12,38643.0,Dealer,Petrol,Manual,20.92,998.0,67.1,5.0,1.8,4.112027027027027
2655,Mahindra KUV,Mahindra,KUV,7,42800.0,Dealer,Diesel,Manual,25.32,1198.0,77.0,6.0,4.85,7.8038333333333325
2656,Maruti Baleno,Maruti,Baleno,6,26251.0,Dealer,Petrol,Manual,21.4,1197.0,83.1,5.0,6.62,8.89
2658,Mahindra KUV,Mahindra,KUV,7,11800.0,Dealer,Diesel,Manual,25.32,1198.0,77.0,5.0,4.5,7.8038333333333325
2659,Maruti Wagon R,Maruti,Wagon R,14,70000.0,Individual,Petrol,Manual,18.9,1061.0,67.0,5.0,1.5,6.3
2660,Hyundai Verna,Hyundai,Verna,4,22000.0,Dealer,Diesel,Automatic,22.0,1582.0,126.2,5.0,13.75,14.583057553956834
2661,Tata Nexon,Tata,Nexon,5,21000.0,Dealer,Diesel,Automatic,21.5,1497.0,108.5,5.0,9.6,12.96
2663,Maruti Alto,Maruti,Alto,12,53000.0,Dealer,Petrol,Manual,23.95,998.0,67.05,5.0,2.35,4.112027027027027
2664,Ford Figo,Ford,Figo,11,35000.0,Dealer,Petrol,Manual,15.6,1196.0,70.0,5.0,2.45,8.737458333333333
2666,Mahindra XUV500,Mahindra,XUV500,8,43000.0,Dealer,Diesel,Manual,15.1,2179.0,140.0,7.0,8.49,20.0
2667,Maruti Alto,Maruti,Alto,11,120000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,1.4,4.112027027027027
2669,Renault Duster,Renault,Duster,10,39000.0,Dealer,Diesel,Manual,19.01,1461.0,108.45,5.0,4.5,14.16888888888889
2670,Volkswagen Vento,Volkswagen,Vento,8,100000.0,Individual,Diesel,Manual,20.34,1498.0,103.2,5.0,5.9,13.294659090909091
2671,Maruti Swift Dzire,Maruti,Swift Dzire,5,30000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5.0,7.75,8.329472891566265
2673,Hyundai i20,Hyundai,i20,13,100000.0,Individual,Petrol,Manual,17.0,1197.0,80.0,5.0,3.1,10.81
2674,Hyundai Verna,Hyundai,Verna,12,54000.0,Dealer,Diesel,Manual,22.32,1582.0,126.32,5.0,4.35,14.583057553956834
2675,Maruti Wagon R,Maruti,Wagon R,6,18000.0,Dealer,Petrol,Automatic,20.51,998.0,67.0,5.0,4.75,6.185586145648313
2681,Maruti Vitara,Maruti,Vitara,7,100000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,8.0,10.815
2682,Mahindra Scorpio,Mahindra,Scorpio,9,60000.0,Individual,Diesel,Manual,15.4,2179.0,120.0,7.0,8.51,17.005
2683,Honda Civic,Honda,Civic,4,12000.0,Dealer,Petrol,Automatic,16.5,1799.0,139.46,5.0,20.5,23.235
2684,Hyundai Grand,Hyundai,Grand,8,75000.0,Dealer,Petrol,Manual,18.9,1197.0,81.86,5.0,4.15,7.24
2685,Hyundai Verna,Hyundai,Verna,6,49000.0,Dealer,Diesel,Automatic,22.0,1582.0,126.2,5.0,11.2,15.48
2686,Maruti Wagon R,Maruti,Wagon R,12,120000.0,Individual,CNG,Manual,26.2,998.0,58.2,5.0,2.0,6.19
2687,Hyundai i10,Hyundai,i10,9,73000.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5.0,3.45,7.24
2688,Honda Jazz,Honda,Jazz,5,15000.0,Dealer,Petrol,Automatic,19.0,1199.0,88.7,5.0,7.25,10.21
2689,Honda Amaze,Honda,Amaze,10,29500.0,Dealer,Diesel,Manual,25.8,1498.0,98.6,5.0,4.5,10.47
2691,Hyundai Creta,Hyundai,Creta,7,25451.0,Trustmark Dealer,Petrol,Automatic,13.0,1591.0,121.3,5.0,10.39,16.307285714285715
2692,Honda Amaze,Honda,Amaze,10,45000.0,Dealer,Petrol,Manual,18.0,1198.0,86.7,5.0,3.5,9.339840255591055
2694,Maruti Alto,Maruti,Alto,7,28000.0,Dealer,Petrol,Automatic,23.95,998.0,67.1,5.0,3.5,4.112027027027027
2695,Honda Jazz,Honda,Jazz,8,15000.0,Dealer,Petrol,Manual,18.7,1199.0,88.7,5.0,5.61,10.16
2696,Maruti Alto,Maruti,Alto,7,26000.0,Dealer,CNG,Manual,30.46,796.0,47.3,5.0,2.8,4.112027027027027
2698,Maruti Celerio,Maruti,Celerio,7,43782.0,Dealer,Petrol,Manual,23.1,998.0,67.04,5.0,4.25,5.983255208333333
2699,Toyota Innova,Toyota,Innova,6,80000.0,Dealer,Diesel,Automatic,11.36,2755.0,171.5,7.0,18.25,24.861428571428572
2700,Maruti Ertiga,Maruti,Ertiga,7,56000.0,Dealer,Diesel,Manual,20.77,1248.0,88.8,7.0,8.25,10.45789156626506
2701,Maruti Wagon R,Maruti,Wagon R,6,15000.0,Individual,Petrol,Automatic,20.51,998.0,67.0,5.0,5.05,6.295
2702,Honda City,Honda,City,16,85000.0,Dealer,Petrol,Manual,17.7,1497.0,78.0,5.0,1.75,14.945
2703,Maruti Ertiga,Maruti,Ertiga,6,60000.0,Dealer,Diesel,Manual,25.47,1248.0,88.5,7.0,8.55,10.45789156626506
2704,Hyundai Verna,Hyundai,Verna,7,63000.0,Dealer,Diesel,Automatic,21.3,1493.0,113.42,5.0,7.51,15.48
2708,Maruti Baleno,Maruti,Baleno,5,30000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5.0,4.9,8.69356846473029
2710,Honda Jazz,Honda,Jazz,8,82503.0,Dealer,Diesel,Manual,27.3,1498.0,98.6,5.0,6.11,10.077314814814814
2712,Ford Figo,Ford,Figo,10,34000.0,Dealer,Petrol,Manual,15.6,1196.0,70.0,5.0,2.95,7.605
2713,Honda Jazz,Honda,Jazz,7,39000.0,Dealer,Diesel,Manual,27.3,1498.0,98.6,5.0,4.85,10.077314814814814
2714,Maruti Swift,Maruti,Swift,5,54000.0,Individual,Diesel,Manual,28.4,1248.0,74.0,5.0,6.85,7.746715686274511
2716,Volkswagen Vento,Volkswagen,Vento,9,45260.0,Dealer,Petrol,Automatic,18.19,1197.0,103.2,5.0,4.99,13.23
2717,Maruti Vitara,Maruti,Vitara,7,110000.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5.0,7.1,10.815
2718,Renault Duster,Renault,Duster,9,79600.0,Dealer,Diesel,Manual,20.45,1461.0,83.8,5.0,5.5,14.16888888888889
2721,Maruti Ciaz,Maruti,Ciaz,6,27001.0,Dealer,Petrol,Automatic,19.12,1373.0,91.1,5.0,8.45,11.595719424460432
2722,Honda City,Honda,City,14,67500.0,Dealer,Petrol,Automatic,16.8,1497.0,118.0,5.0,2.9,14.945
2723,Volkswagen Polo,Volkswagen,Polo,7,22500.0,Dealer,Petrol,Automatic,17.21,1197.0,103.5,5.0,6.8,9.2
2724,Hyundai Verna,Hyundai,Verna,6,50000.0,Individual,Diesel,Manual,23.9,1582.0,126.2,5.0,11.0,15.465
2725,Maruti Ignis,Maruti,Ignis,6,80000.0,Individual,Diesel,Manual,26.8,1248.0,74.0,5.0,4.8,7.074298245614036
2726,Renault Duster,Renault,Duster,7,50000.0,Individual,Diesel,Manual,19.87,1461.0,83.8,5.0,8.5,14.16888888888889
2728,Maruti Wagon R,Maruti,Wagon R,9,34000.0,Dealer,Petrol,Manual,20.51,998.0,67.04,5.0,3.25,6.185586145648313
2729,Toyota Innova,Toyota,Innova,9,79000.0,Dealer,Diesel,Manual,12.99,2494.0,100.6,7.0,11.4,24.861428571428572
2730,Hyundai Grand,Hyundai,Grand,7,47500.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,4.5,7.23
2731,Hyundai i20,Hyundai,i20,5,25000.0,Individual,Diesel,Manual,21.19,1396.0,88.73,5.0,8.5,10.810042134831459
2732,Maruti Alto,Maruti,Alto,10,60000.0,Individual,Petrol,Manual,22.74,796.0,47.3,5.0,1.8,4.095
2733,Mahindra Bolero,Mahindra,Bolero,12,31000.0,Dealer,Diesel,Manual,16.5,1493.0,70.0,7.0,4.48,9.77
2734,Maruti Swift Dzire,Maruti,Swift Dzire,9,90000.0,Dealer,Diesel,Manual,23.4,1248.0,74.0,5.0,5.8,8.329472891566265
2735,Maruti Wagon R,Maruti,Wagon R,8,48000.0,Dealer,CNG,Manual,26.6,998.0,58.16,5.0,3.25,6.14
2738,Mahindra XUV500,Mahindra,XUV500,5,60000.0,Individual,Diesel,Manual,16.0,1997.0,140.0,7.0,10.0,19.74
2739,Maruti Alto,Maruti,Alto,13,69000.0,Dealer,Petrol,Manual,20.92,998.0,67.1,5.0,1.5,4.112027027027027
2743,Maruti Ertiga,Maruti,Ertiga,9,68880.0,Dealer,Diesel,Manual,20.77,1248.0,88.76,7.0,6.45,10.45789156626506
2744,Mahindra Bolero,Mahindra,Bolero,5,43214.0,Dealer,Diesel,Manual,15.96,2523.0,62.1,7.0,7.55,9.77591503267974
2745,Maruti Ciaz,Maruti,Ciaz,7,59000.0,Dealer,Petrol,Automatic,19.12,1373.0,91.1,5.0,6.9,11.73
2747,Renault Duster,Renault,Duster,10,47000.0,Dealer,Diesel,Manual,20.46,1461.0,83.8,5.0,6.25,14.16888888888889
2748,Ford Ecosport,Ford,Ecosport,8,71893.0,Dealer,Diesel,Manual,21.7,1498.0,98.96,5.0,6.11,11.985
2749,Mahindra KUV100,Mahindra,KUV100,4,15000.0,Individual,Petrol,Manual,18.15,1198.0,82.0,6.0,5.7,7.56
2751,Volkswagen Vento,Volkswagen,Vento,8,48000.0,Dealer,Diesel,Manual,20.64,1498.0,108.49,5.0,6.99,13.294659090909091
2752,Toyota Innova,Toyota,Innova,12,80000.0,Individual,Diesel,Manual,12.8,2494.0,102.0,8.0,7.5,24.861428571428572
2756,Volkswagen Vento,Volkswagen,Vento,10,51500.0,Dealer,Petrol,Automatic,16.93,1197.0,103.2,5.0,4.75,13.46
2760,Maruti Alto,Maruti,Alto,7,65000.0,Dealer,Petrol,Manual,22.74,796.0,47.3,5.0,2.85,4.112027027027027
2762,Renault Duster,Renault,Duster,10,38900.0,Individual,Diesel,Manual,19.87,1461.0,83.8,5.0,5.0,14.16888888888889
2766,Toyota Innova,Toyota,Innova,5,25000.0,Dealer,Diesel,Manual,13.68,2393.0,147.51,8.0,19.25,24.861428571428572
2767,Mahindra XUV500,Mahindra,XUV500,8,140000.0,Dealer,Diesel,Manual,16.0,2179.0,140.0,7.0,10.5,19.98
2768,Toyota Innova,Toyota,Innova,7,108000.0,Dealer,Diesel,Manual,12.99,2494.0,100.6,7.0,11.25,24.861428571428572
2770,Maruti Swift,Maruti,Swift,6,95079.0,Dealer,Diesel,Manual,25.2,1248.0,74.0,5.0,6.1,7.746715686274511
2771,Honda City,Honda,City,10,61000.0,Dealer,CNG,Manual,16.8,1497.0,116.3,5.0,4.95,15.1924613003096
2772,Hyundai Verna,Hyundai,Verna,6,25000.0,Dealer,Diesel,Automatic,22.0,1582.0,126.2,5.0,9.75,14.583057553956834
2773,Hyundai i20,Hyundai,i20,5,27000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5.0,6.15,10.810042134831459
2777,Maruti Swift Dzire,Maruti,Swift Dzire,12,120000.0,Dealer,Petrol,Manual,21.21,1197.0,81.8,5.0,3.24,8.615
2778,Hyundai Grand,Hyundai,Grand,9,36000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5.0,4.4,7.23
2779,Maruti Ciaz,Maruti,Ciaz,4,2950.0,Dealer,Petrol,Automatic,20.04,1462.0,103.25,5.0,11.0,11.73
2780,Maruti Celerio,Maruti,Celerio,7,16393.0,Dealer,Petrol,Automatic,21.63,998.0,67.04,5.0,4.5,5.93
2781,Toyota Innova,Toyota,Innova,13,125000.0,Individual,Diesel,Manual,12.8,2494.0,102.0,7.0,5.5,24.861428571428572
2783,Mahindra XUV500,Mahindra,XUV500,6,37000.0,Dealer,Diesel,Automatic,16.0,2179.0,140.0,7.0,11.6,20.0
2784,Volkswagen Polo,Volkswagen,Polo,6,13500.0,Dealer,Petrol,Manual,18.78,1198.0,74.0,5.0,5.2,9.49
2785,Mahindra Scorpio,Mahindra,Scorpio,8,82000.0,Dealer,Diesel,Manual,15.4,2179.0,120.0,8.0,9.25,16.59
2786,Maruti Ertiga,Maruti,Ertiga,10,42406.0,Dealer,Diesel,Manual,20.77,1248.0,88.76,7.0,6.25,10.45789156626506
2787,Mahindra KUV,Mahindra,KUV,6,20000.0,Dealer,Petrol,Manual,18.15,1198.0,82.0,6.0,4.5,7.725
2789,Honda City,Honda,City,8,65122.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,6.5,16.02
2790,Honda City,Honda,City,13,55000.0,Dealer,Petrol,Manual,17.0,1497.0,118.0,5.0,3.25,15.1924613003096
2791,Tata Tiago,Tata,Tiago,5,7000.0,Dealer,Petrol,Manual,24.0,1199.0,83.81,5.0,5.25,6.773722222222222
2793,Maruti Wagon R,Maruti,Wagon R,9,87500.0,Dealer,CNG,Manual,26.2,998.0,58.2,5.0,3.4,6.13
2795,Maruti Baleno,Maruti,Baleno,5,17000.0,Dealer,Petrol,Manual,21.4,1197.0,83.1,5.0,6.25,8.89
2798,Maruti Wagon R,Maruti,Wagon R,7,30000.0,Individual,Petrol,Automatic,20.51,998.0,67.0,5.0,4.25,6.185586145648313
2799,Maruti Celerio,Maruti,Celerio,4,19000.0,Dealer,CNG,Manual,30.47,998.0,58.33,5.0,5.29,5.983255208333333
2800,Hyundai Grand,Hyundai,Grand,8,13000.0,Individual,Petrol,Manual,18.9,1197.0,82.0,5.0,4.8,7.045
2801,Hyundai Creta,Hyundai,Creta,5,65411.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,13.6,16.575
2802,Maruti Ciaz,Maruti,Ciaz,5,20286.0,Dealer,Petrol,Manual,20.73,1373.0,91.1,5.0,8.1,11.73
2805,Maruti Vitara,Maruti,Vitara,6,50000.0,Individual,Diesel,Manual,24.3,1248.0,88.5,5.0,8.0,10.815
2806,Maruti Swift,Maruti,Swift,7,30000.0,Dealer,Petrol,Manual,22.0,1197.0,81.8,5.0,5.75,7.85
2807,Hyundai i10,Hyundai,i10,10,27562.0,Dealer,Petrol,Automatic,16.95,1197.0,78.9,5.0,3.6,7.138266666666667
2810,Maruti Ertiga,Maruti,Ertiga,5,23206.0,Dealer,Petrol,Manual,19.34,1462.0,103.0,7.0,8.0,10.45789156626506
2811,Maruti Alto,Maruti,Alto,6,33000.0,Dealer,Petrol,Manual,24.7,796.0,47.3,5.0,3.3,4.2
2812,Hyundai i20,Hyundai,i20,8,190000.0,Individual,Diesel,Manual,22.54,1396.0,88.73,5.0,5.25,10.810042134831459
2813,Maruti Ciaz,Maruti,Ciaz,7,53000.0,Dealer,Petrol,Manual,20.73,1373.0,91.1,5.0,6.35,11.595719424460432
2815,Volkswagen Vento,Volkswagen,Vento,11,33500.0,Dealer,Petrol,Manual,15.04,1598.0,103.6,5.0,3.25,13.294659090909091
2817,Hyundai i20,Hyundai,i20,10,80000.0,Individual,Petrol,Manual,18.5,1197.0,82.85,5.0,4.0,10.565
2819,Honda City,Honda,City,13,105000.0,Dealer,Petrol,Automatic,16.8,1497.0,118.0,5.0,3.75,15.0
2820,Honda City,Honda,City,16,62683.0,Dealer,Petrol,Automatic,16.4,1497.0,78.0,5.0,2.25,15.0
2822,Maruti Swift,Maruti,Swift,8,41000.0,Dealer,Diesel,Manual,25.2,1248.0,74.0,5.0,5.45,7.746715686274511
2824,Volkswagen Vento,Volkswagen,Vento,13,106000.0,Individual,Diesel,Manual,20.54,1598.0,103.6,5.0,3.0,13.294659090909091
2825,Volkswagen Polo,Volkswagen,Polo,9,53000.0,Dealer,Petrol,Automatic,17.21,1197.0,103.6,5.0,5.35,9.49
2826,Maruti Alto,Maruti,Alto,13,70000.0,Dealer,Petrol,Manual,20.92,998.0,67.1,5.0,1.8,4.112027027027027
2827,Hyundai i20,Hyundai,i20,11,40000.0,Dealer,Diesel,Manual,21.9,1396.0,88.76,5.0,4.35,10.810042134831459
2828,Skoda Rapid,Skoda,Rapid,7,66000.0,Dealer,Diesel,Automatic,21.66,1498.0,103.52,5.0,7.5,12.28091836734694
2829,Maruti Swift,Maruti,Swift,9,41305.0,Dealer,Petrol,Manual,22.0,1197.0,81.8,5.0,4.25,7.86
2830,Honda City,Honda,City,9,54027.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5.0,5.45,15.1924613003096
2831,Renault KWID,Renault,KWID,6,36000.0,Dealer,Petrol,Automatic,24.04,999.0,67.0,5.0,4.11,5.385
2837,Maruti Swift Dzire,Maruti,Swift Dzire,15,82400.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5.0,2.55,8.329472891566265
2838,Maruti Alto,Maruti,Alto,9,62485.0,Dealer,Petrol,Manual,22.74,796.0,47.3,5.0,2.6,4.112027027027027
2842,Maruti Ciaz,Maruti,Ciaz,7,59000.0,Dealer,Diesel,Manual,26.21,1248.0,88.5,5.0,7.1,11.595719424460432
